15,5,"[1, 3, 4, 4]","[1, 4, 4, 4]"
15,6,"[1, 4, 4, 4]","[1, 4, 4, 4]"
15,7,"[0, 0, 3, 4]","[0, 2, 3, 4]"
15,8,"[0, 2, 3, 4]","[0, 2, 4, 4]"
15,9,"[2, 3, 4, 4]","[2, 4, 4, 4]"
8,0,"[0, 2, 4, 4]","[0, 2, 4, 4]"
8,1,"[0, 1, 3, 4]","[0, 1, 4, 4]"
8,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
8,3,"[1, 3, 4, 4]","[1, 4, 4, 4]"
8,4,"[0, 2, 3, 4]","[0, 2, 4, 4]"
8,5,"[0, 2, 3, 4]","[0, 2, 4, 4]"
8,6,"[0, 2, 3, 4]","[0, 2, 4, 4]"
8,7,"[1, 4, 4, 4]","[1, 4, 4, 4]"
8,8,"[0, 2, 4, 4]","[0, 3, 4, 4]"
8,9,"[1, 3, 4, 4]","[1, 3, 4, 4]"
14,0,"[1, 3, 4, 4]","[1, 3, 4, 4]"
14,1,"[0, 3, 4, 4]","[0, 4, 4, 4]"
14,2,"[0, 4, 4, 4]","[0, 4, 4, 4]"
14,3,"[0, 2, 4, 4]","[0, 2, 4, 4]"
14,4,"[2, 4, 4, 4]","[2, 4, 4, 4]"
14,5,"[1, 1, 3, 4]","[1, 1, 3, 4]"
14,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
14,7,"[1, 4, 4, 4]","[1, 4, 4, 4]"
14,8,"[0, 1, 3, 4]","[0, 1, 4, 4]"
14,9,"[0, 3, 4, 4]","[0, 3, 4, 4]"
12,0,"[0, 2, 3, 4]","[0, 2, 4, 4]"
12,1,"[0, 2, 4, 4]","[0, 2, 4, 4]"
12,2,"[0, 2, 3, 4]","[0, 3, 3, 4]"
12,3,"[0, 1, 2, 4]","[0, 1, 3, 4]"
12,4,"[0, 4, 4, 4]","[0, 4, 4, 4]"
12,5,"[1, 3, 4, 4]","[1, 4, 4, 4]"
12,6,"[0, 1, 2, 3]","[0, 1, 2, 4]"
12,7,"[0, 2, 4, 4]","[0, 2, 4, 4]"
12,8,"[1, 3, 4, 4]","[1, 4, 4, 4]"
12,9,"[1, 3, 4, 4]","[1, 4, 4, 4]"
16,0,"[2, 4, 4, 4]","[2, 4, 4, 4]"
16,1,"[0, 2, 4, 4]","[0, 4, 4, 4]"
16,2,"[2, 3, 4, 4]","[2, 3, 4, 4]"
16,3,"[2, 3, 4, 4]","[2, 4, 4, 4]"
16,4,"[1, 3, 3, 4]","[1, 3, 3, 4]"
16,5,"[1, 2, 4, 4]","[1, 2, 4, 4]"
16,6,"[1, 2, 3, 4]","[1, 2, 3, 4]"
16,7,"[0, 2, 4, 4]","[0, 2, 4, 4]"
16,8,"[0, 3, 3, 3]","[0, 3, 3, 3]"
16,9,"[0, 1, 3, 4]","[0, 2, 4, 4]"
1,0,"[0, 2, 4, 4]","[0, 3, 4, 4]"
1,1,"[2, 2, 3, 4]","[2, 2, 4, 4]"
1,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
1,3,"[0, 2, 4, 4]","[0, 3, 4, 4]"
1,4,"[0, 2, 2, 3]","[0, 2, 2, 3]"
1,5,"[0, 1, 3, 4]","[0, 1, 3, 4]"
1,6,"[1, 2, 4, 4]","[1, 3, 4, 4]"
1,7,"[0, 3, 4, 4]","[0, 3, 4, 4]"
1,8,"[2, 2, 4, 4]","[2, 2, 4, 4]"
1,9,"[0, 0, 2, 4]","[0, 0, 4, 4]"
33,0,"[0, 2, 4, 4]","[0, 2, 4, 4]"
33,1,"[0, 3, 4, 4]","[0, 3, 4, 4]"
33,2,"[0, 2, 3, 4]","[0, 2, 3, 4]"
33,3,"[0, 2, 4, 4]","[0, 2, 4, 4]"
33,4,"[0, 1, 3, 3]","[0, 2, 3, 3]"
33,5,"[0, 0, 2, 4]","[0, 0, 3, 4]"
33,6,"[0, 2, 3, 4]","[0, 2, 3, 4]"
33,7,"[0, 2, 3, 4]","[0, 3, 3, 4]"
33,8,"[1, 3, 4, 4]","[1, 3, 4, 4]"
33,9,"[2, 3, 4, 4]","[2, 3, 4, 4]"
21,0,"[0, 3, 4, 4]","[0, 4, 4, 4]"
21,1,"[0, 2, 4, 4]","[0, 2, 4, 4]"
21,2,"[0, 3, 3, 4]","[0, 3, 3, 4]"
21,3,"[3, 3, 4, 4]","[3, 3, 4, 4]"
21,4,"[0, 3, 3, 4]","[0, 3, 3, 4]"
21,5,"[0, 2, 3, 4]","[0, 2, 3, 4]"
21,6,"[1, 2, 3, 4]","[1, 3, 3, 4]"
21,7,"[2, 4, 4, 4]","[2, 4, 4, 4]"
21,8,"[1, 2, 3, 4]","[1, 2, 3, 4]"
21,9,"[0, 3, 4, 4]","[0, 4, 4, 4]"
20,0,"[0, 3, 3, 4]","[0, 3, 3, 4]"
20,1,"[2, 4, 4, 4]","[2, 4, 4, 4]"
20,2,"[0, 1, 4, 4]","[0, 1, 4, 4]"
20,3,"[0, 2, 2, 3]","[0, 2, 3, 4]"
20,4,"[1, 3, 4, 4]","[1, 3, 4, 4]"
20,5,"[0, 3, 4, 4]","[0, 3, 4, 4]"
20,6,"[0, 1, 3, 4]","[0, 2, 3, 4]"
20,7,"[0, 3, 4, 4]","[0, 3, 4, 4]"
20,8,"[1, 1, 4, 4]","[1, 1, 4, 4]"
20,9,"[0, 2, 3, 4]","[0, 2, 3, 4]"
31,0,"[1, 2, 3, 4]","[1, 3, 3, 4]"
31,1,"[2, 3, 4, 4]","[2, 3, 4, 4]"
31,2,"[2, 2, 4, 4]","[2, 2, 4, 4]"
31,3,"[0, 3, 4, 4]","[0, 3, 4, 4]"
31,4,"[1, 2, 4, 4]","[1, 3, 4, 4]"
31,5,"[0, 1, 4, 4]","[0, 3, 4, 4]"
31,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
31,7,"[0, 3, 4, 4]","[0, 4, 4, 4]"
31,8,"[0, 1, 3, 4]","[0, 1, 3, 4]"
31,9,"[0, 2, 3, 4]","[0, 2, 3, 4]"
24,0,"[0, 2, 3, 4]","[0, 2, 4, 4]"
24,1,"[1, 3, 4, 4]","[1, 3, 4, 4]"
24,2,"[0, 2, 4, 4]","[0, 4, 4, 4]"
24,3,"[0, 2, 3, 4]","[0, 2, 4, 4]"
24,4,"[0, 2, 3, 4]","[0, 2, 3, 4]"
24,5,"[0, 2, 4, 4]","[0, 2, 4, 4]"
24,6,"[0, 3, 3, 4]","[0, 3, 3, 4]"
24,7,"[0, 1, 4, 4]","[0, 1, 4, 4]"
24,8,"[1, 3, 4, 4]","[1, 3, 4, 4]"
24,9,"[1, 3, 4, 4]","[1, 3, 4, 4]"
30,0,"[1, 1, 4, 4]","[1, 1, 4, 4]"
30,1,"[0, 1, 3, 4]","[0, 1, 4, 4]"
30,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
30,3,"[1, 3, 4, 4]","[1, 3, 4, 4]"
30,4,"[1, 2, 3, 3]","[1, 3, 3, 3]"
30,5,"[0, 2, 2, 3]","[0, 2, 2, 4]"
30,6,"[1, 2, 4, 4]","[1, 3, 4, 4]"
30,7,"[1, 2, 4, 4]","[1, 2, 4, 4]"
30,8,"[1, 3, 4, 4]","[1, 3, 4, 4]"
30,9,"[2, 3, 3, 4]","[2, 3, 3, 4]"
34,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
34,1,"[0, 2, 3, 4]","[0, 2, 3, 4]"
34,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
34,3,"[0, 2, 3, 4]","[0, 2, 4, 4]"
34,4,"[0, 1, 3, 4]","[0, 3, 3, 4]"
34,5,"[0, 3, 4, 4]","[0, 3, 4, 4]"
34,6,"[1, 4, 4, 4]","[1, 4, 4, 4]"
34,7,"[0, 2, 3, 4]","[0, 2, 4, 4]"
34,8,"[1, 3, 3, 4]","[1, 3, 3, 4]"
34,9,"[0, 2, 3, 4]","[0, 2, 3, 4]"
25,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
25,1,"[0, 2, 4, 4]","[0, 2, 4, 4]"
25,2,"[2, 3, 4, 4]","[2, 4, 4, 4]"
25,3,"[0, 2, 4, 4]","[0, 2, 4, 4]"
25,4,"[1, 3, 4, 4]","[1, 3, 4, 4]"
25,5,"[0, 2, 3, 4]","[0, 2, 3, 4]"
25,6,"[1, 4, 4, 4]","[1, 4, 4, 4]"
25,7,"[0, 2, 4, 4]","[0, 2, 4, 4]"
25,8,"[0, 2, 3, 4]","[0, 2, 4, 4]"
25,9,"[0, 1, 4, 4]","[0, 1, 4, 4]"
38,0,"[0, 3, 4, 4]","[0, 3, 4, 4]"
38,1,"[0, 2, 4, 4]","[0, 3, 4, 4]"
38,2,"[0, 1, 2, 4]","[0, 1, 2, 4]"
38,3,"[0, 3, 4, 4]","[0, 3, 4, 4]"
38,4,"[1, 3, 4, 4]","[1, 3, 4, 4]"
38,5,"[0, 2, 3, 3]","[0, 2, 3, 3]"
38,6,"[0, 2, 4, 4]","[0, 2, 4, 4]"
38,7,"[0, 1, 3, 4]","[0, 1, 3, 4]"
38,8,"[0, 2, 3, 4]","[0, 2, 4, 4]"
38,9,"[0, 3, 4, 4]","[0, 3, 4, 4]"
29,0,"[0, 2, 4, 4]","[0, 2, 4, 4]"
29,1,"[1, 2, 4, 4]","[1, 2, 4, 4]"
29,2,"[1, 4, 4, 4]","[1, 4, 4, 4]"
29,3,"[0, 2, 3, 4]","[0, 2, 4, 4]"
29,4,"[1, 4, 4, 4]","[1, 4, 4, 4]"
29,5,"[0, 2, 3, 4]","[0, 2, 3, 4]"
29,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
29,7,"[0, 2, 3, 4]","[0, 3, 3, 4]"
29,8,"[1, 3, 4, 4]","[1, 3, 4, 4]"
29,9,"[0, 1, 3, 4]","[0, 1, 4, 4]"
22,0,"[0, 0, 3, 4]","[0, 0, 4, 4]"
22,1,"[1, 4, 4, 4]","[1, 4, 4, 4]"
22,2,"[0, 4, 4, 4]","[0, 4, 4, 4]"
22,3,"[0, 1, 2, 4]","[0, 1, 3, 4]"
22,4,"[0, 2, 3, 4]","[0, 3, 3, 4]"
22,5,"[0, 0, 3, 4]","[0, 0, 4, 4]"
22,6,"[1, 3, 4, 4]","[1, 3, 4, 4]"
22,7,"[0, 1, 3, 4]","[0, 1, 4, 4]"
22,8,"[0, 3, 4, 4]","[0, 4, 4, 4]"
22,9,"[1, 2, 4, 4]","[1, 3, 4, 4]"
35,0,"[2, 3, 4, 4]","[2, 3, 4, 4]"
35,1,"[0, 2, 4, 4]","[0, 2, 4, 4]"
35,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
35,3,"[0, 4, 4, 4]","[0, 4, 4, 4]"
35,4,"[0, 3, 4, 4]","[0, 3, 4, 4]"
35,5,"[0, 4, 4, 4]","[0, 4, 4, 4]"
35,6,"[1, 3, 4, 4]","[1, 3, 4, 4]"
35,7,"[0, 3, 4, 4]","[0, 3, 4, 4]"
35,8,"[0, 1, 2, 3]","[0, 1, 3, 4]"
35,9,"[0, 4, 4, 4]","[0, 4, 4, 4]"
32,0,"[0, 4, 4, 4]","[0, 4, 4, 4]"
32,1,"[0, 3, 4, 4]","[0, 3, 4, 4]"
32,2,"[1, 2, 4, 4]","[1, 2, 4, 4]"
32,3,"[1, 4, 4, 4]","[1, 4, 4, 4]"
32,4,"[1, 3, 3, 4]","[1, 3, 3, 4]"
32,5,"[0, 2, 3, 4]","[0, 2, 4, 4]"
32,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
32,7,"[1, 3, 4, 4]","[1, 3, 4, 4]"
32,8,"[0, 3, 4, 4]","[0, 4, 4, 4]"
32,9,"[2, 3, 4, 4]","[2, 4, 4, 4]"
23,0,"[0, 1, 3, 4]","[0, 2, 3, 4]"
23,1,"[0, 2, 4, 4]","[0, 2, 4, 4]"
23,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
23,3,"[0, 2, 3, 4]","[0, 2, 4, 4]"
23,4,"[1, 3, 3, 4]","[1, 3, 3, 4]"
23,5,"[0, 3, 4, 4]","[0, 3, 4, 4]"
23,6,"[2, 3, 3, 4]","[2, 3, 3, 4]"
23,7,"[0, 2, 4, 4]","[0, 3, 4, 4]"
23,8,"[0, 3, 4, 4]","[0, 3, 4, 4]"
23,9,"[1, 3, 4, 4]","[1, 3, 4, 4]"
26,0,"[0, 2, 3, 4]","[0, 2, 4, 4]"
26,1,"[0, 1, 3, 4]","[0, 1, 3, 4]"
26,2,"[1, 4, 4, 4]","[1, 4, 4, 4]"
26,3,"[0, 2, 4, 4]","[0, 3, 4, 4]"
26,4,"[2, 3, 4, 4]","[2, 3, 4, 4]"
26,5,"[0, 3, 4, 4]","[0, 3, 4, 4]"
26,6,"[2, 4, 4, 4]","[2, 4, 4, 4]"
26,7,"[1, 2, 4, 4]","[1, 3, 4, 4]"
26,8,"[0, 0, 3, 4]","[0, 0, 4, 4]"
26,9,"[2, 3, 4, 4]","[2, 3, 4, 4]"
37,0,"[0, 2, 3, 4]","[0, 3, 3, 4]"
37,1,"[1, 3, 4, 4]","[1, 3, 4, 4]"
37,2,"[1, 3, 4, 4]","[1, 3, 4, 4]"
37,3,"[0, 2, 4, 4]","[0, 2, 4, 4]"
37,4,"[1, 2, 4, 4]","[1, 2, 4, 4]"
37,5,"[1, 3, 4, 4]","[1, 3, 4, 4]"
37,6,"[0, 2, 3, 4]","[0, 2, 3, 4]"
37,7,"[1, 3, 4, 4]","[1, 3, 4, 4]"
37,8,"[0, 2, 4, 4]","[0, 4, 4, 4]"
37,9,"[0, 2, 3, 4]","[0, 2, 3, 4]"
28,0,"[0, 4, 4, 4]","[0, 4, 4, 4]"
28,1,"[0, 1, 3, 4]","[0, 2, 3, 4]"
28,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
28,3,"[0, 1, 3, 4]","[0, 1, 4, 4]"
28,4,"[0, 2, 4, 4]","[0, 3, 4, 4]"
28,5,"[1, 2, 4, 4]","[1, 3, 4, 4]"
28,6,"[1, 3, 4, 4]","[1, 3, 4, 4]"
28,7,"[0, 2, 3, 4]","[0, 2, 4, 4]"
28,8,"[0, 3, 4, 4]","[0, 3, 4, 4]"
28,9,"[1, 2, 3, 4]","[1, 2, 4, 4]"
39,0,"[1, 3, 4, 4]","[1, 3, 4, 4]"
39,1,"[0, 2, 3, 4]","[0, 2, 4, 4]"
39,2,"[1, 2, 3, 4]","[1, 2, 4, 4]"
39,3,"[0, 2, 4, 4]","[0, 3, 4, 4]"
39,4,"[1, 2, 3, 4]","[1, 2, 4, 4]"
39,5,"[0, 3, 4, 4]","[0, 4, 4, 4]"
39,6,"[1, 2, 3, 4]","[1, 2, 4, 4]"
39,7,"[0, 2, 3, 4]","[0, 2, 3, 4]"
39,8,"[0, 2, 4, 4]","[0, 2, 4, 4]"
39,9,"[0, 2, 3, 3]","[0, 2, 3, 3]"
27,0,"[0, 0, 2, 3]","[0, 0, 3, 4]"
27,1,"[1, 3, 4, 4]","[1, 3, 4, 4]"
27,2,"[0, 2, 3, 4]","[0, 2, 4, 4]"
27,3,"[0, 3, 4, 4]","[0, 3, 4, 4]"
27,4,"[1, 2, 3, 4]","[1, 2, 3, 4]"
27,5,"[1, 3, 3, 4]","[1, 3, 4, 4]"
27,6,"[1, 2, 4, 4]","[1, 3, 4, 4]"
27,7,"[1, 3, 3, 4]","[1, 3, 4, 4]"
27,8,"[0, 3, 4, 4]","[0, 4, 4, 4]"
27,9,"[0, 3, 4, 4]","[0, 3, 4, 4]"
36,0,"[1, 2, 4, 4]","[1, 4, 4, 4]"
36,1,"[0, 3, 4, 4]","[0, 3, 4, 4]"
36,2,"[0, 3, 4, 4]","[0, 4, 4, 4]"
36,3,"[1, 2, 3, 4]","[1, 2, 3, 4]"
36,4,"[0, 3, 3, 4]","[0, 3, 3, 4]"
36,5,"[2, 3, 4, 4]","[2, 3, 4, 4]"
36,6,"[1, 3, 3, 4]","[1, 3, 4, 4]"
36,7,"[1, 3, 4, 4]","[1, 3, 4, 4]"
36,8,"[1, 2, 3, 4]","[1, 2, 4, 4]"
36,9,"[0, 2, 4, 4]","[0, 2, 4, 4]"
52,0,"[0, 2, 4, 4]","[0, 2, 4, 4]"
52,1,"[1, 4, 4, 4]","[1, 4, 4, 4]"
52,2,"[0, 3, 4, 4]","[0, 3, 4, 4]"
52,3,"[0, 3, 3, 4]","[0, 3, 3, 4]"
52,4,"[0, 3, 4, 4]","[0, 3, 4, 4]"
52,5,"[0, 1, 3, 4]","[0, 1, 3, 4]"
52,6,"[0, 1, 3, 4]","[0, 1, 3, 4]"
52,7,"[0, 2, 4, 4]","[0, 2, 4, 4]"
52,8,"[0, 2, 4, 4]","[0, 2, 4, 4]"
52,9,"[1, 2, 4, 4]","[1, 2, 4, 4]"
56,0,"[0, 2, 4, 4]","[0, 2, 4, 4]"
56,1,"[0, 3, 3, 4]","[0, 3, 3, 4]"
56,2,"[1, 2, 3, 4]","[1, 2, 3, 4]"
56,3,"[1, 3, 4, 4]","[1, 3, 4, 4]"
56,4,"[0, 2, 3, 4]","[0, 2, 3, 4]"
56,5,"[0, 0, 3, 4]","[0, 3, 3, 4]"
56,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
56,7,"[0, 2, 4, 4]","[0, 2, 4, 4]"
56,8,"[1, 2, 3, 4]","[1, 2, 4, 4]"
56,9,"[0, 2, 4, 4]","[0, 2, 4, 4]"
48,0,"[0, 3, 4, 4]","[0, 4, 4, 4]"
48,1,"[0, 3, 4, 4]","[0, 3, 4, 4]"
48,2,"[0, 3, 4, 4]","[0, 4, 4, 4]"
48,3,"[0, 2, 3, 4]","[0, 2, 3, 4]"
48,4,"[0, 3, 4, 4]","[0, 3, 4, 4]"
48,5,"[0, 1, 2, 4]","[0, 1, 3, 4]"
48,6,"[0, 3, 4, 4]","[0, 3, 4, 4]"
48,7,"[1, 3, 4, 4]","[1, 3, 4, 4]"
48,8,"[0, 2, 3, 4]","[0, 2, 3, 4]"
48,9,"[1, 2, 4, 4]","[1, 2, 4, 4]"
41,0,"[0, 2, 3, 4]","[0, 2, 3, 4]"
41,1,"[1, 2, 3, 4]","[1, 2, 3, 4]"
41,2,"[1, 2, 4, 4]","[1, 4, 4, 4]"
41,3,"[0, 2, 4, 4]","[0, 2, 4, 4]"
41,4,"[1, 4, 4, 4]","[1, 4, 4, 4]"
41,5,"[1, 2, 3, 4]","[1, 2, 3, 4]"
41,6,"[1, 3, 4, 4]","[1, 3, 4, 4]"
